 Node ID,0:00 ,1:00 ,2:00 ,3:00 ,4:00 ,5:00 ,6:00 ,7:00 ,8:00 ,9:00 ,10:00 ,
36,47.148040,47.148220,47.148220,47.148220,47.148220,47.148220,47.148220,47.148220,47.148220,47.148220,47.148220,
37,47.117240,47.117420,47.117420,47.117420,47.117420,47.117420,47.117420,47.117420,47.117420,47.117420,47.117420,
38,47.101250,47.101420,47.101420,47.101420,47.101420,47.101420,47.101420,47.101420,47.101420,47.101420,47.101420,
39,47.097740,47.097920,47.097920,47.097920,47.097920,47.097920,47.097920,47.097920,47.097920,47.097920,47.097920,
40,47.103190,47.103370,47.103370,47.103370,47.103370,47.103370,47.103370,47.103370,47.103370,47.103370,47.103370,
41,47.109910,47.110080,47.110080,47.110080,47.110080,47.110080,47.110080,47.110080,47.110080,47.110080,47.110080,
42,47.125740,47.125910,47.125910,47.125910,47.125910,47.125910,47.125910,47.125910,47.125910,47.125910,47.125910,
43,47.182400,47.182570,47.182570,47.182570,47.182570,47.182570,47.182570,47.182570,47.182570,47.182570,47.182570,
44,47.532030,47.532200,47.532200,47.532200,47.532200,47.532200,47.532200,47.532200,47.532200,47.532200,47.532200,
45,47.906310,47.906480,47.906480,47.906480,47.906480,47.906480,47.906480,47.906480,47.906480,47.906480,47.906480,
46,48.248530,48.248700,48.248700,48.248700,48.248700,48.248700,48.248700,48.248700,48.248700,48.248700,48.248700,
47,48.086140,48.086310,48.086310,48.086310,48.086310,48.086310,48.086310,48.086310,48.086310,48.086310,48.086310,
48,48.085790,48.085970,48.085970,48.085970,48.085970,48.085970,48.085970,48.085970,48.085970,48.085970,48.085970,
49,47.141430,47.141610,47.141610,47.141610,47.141610,47.141610,47.141610,47.141610,47.141610,47.141610,47.141610,
50,47.113090,47.113270,47.113270,47.113270,47.113270,47.113270,47.113270,47.113270,47.113270,47.113270,47.113270,
51,47.104090,47.104270,47.104270,47.104270,47.104270,47.104270,47.104270,47.104270,47.104270,47.104270,47.104270,
52,49.470990,49.471160,49.471160,49.471160,49.471160,49.471160,49.471160,49.471160,49.471160,49.471160,49.471160,
53,55.133460,55.133630,55.133630,55.133630,55.133630,55.133630,55.133630,55.133630,55.133630,55.133630,55.133630,
54,49.468350,49.468520,49.468520,49.468520,49.468520,49.468520,49.468520,49.468520,49.468520,49.468520,49.468520,
55,49.463380,49.463550,49.463550,49.463550,49.463550,49.463550,49.463550,49.463550,49.463550,49.463550,49.463550,
56,49.459610,49.459790,49.459790,49.459790,49.459790,49.459790,49.459790,49.459790,49.459790,49.459790,49.459790,
57,49.458810,49.458980,49.458980,49.458980,49.458980,49.458980,49.458980,49.458980,49.458980,49.458980,49.458980,
58,49.441910,49.442080,49.442080,49.442080,49.442080,49.442080,49.442080,49.442080,49.442080,49.442080,49.442080,
59,50.078490,50.078660,50.078660,50.078660,50.078660,50.078660,50.078660,50.078660,50.078660,50.078660,50.078660,
60,49.055550,49.055730,49.055730,49.055730,49.055730,49.055730,49.055730,49.055730,49.055730,49.055730,49.055730,
61,55.133240,55.133420,55.133420,55.133420,55.133420,55.133420,55.133420,55.133420,55.133420,55.133420,55.133420,
62,55.133630,55.133800,55.133800,55.133800,55.133800,55.133800,55.133800,55.133800,55.133800,55.133800,55.133800,
63,55.134190,55.134370,55.134370,55.134370,55.134370,55.134370,55.134370,55.134370,55.134370,55.134370,55.134370,
64,55.147530,55.147700,55.147700,55.147700,55.147700,55.147700,55.147700,55.147700,55.147700,55.147700,55.147700,
65,49.476680,49.476860,49.476860,49.476860,49.476860,49.476860,49.476860,49.476860,49.476860,49.476860,49.476860,
66,49.476770,49.476950,49.476950,49.476950,49.476950,49.476950,49.476950,49.476950,49.476950,49.476950,49.476950,
67,49.477680,49.477860,49.477860,49.477860,49.477860,49.477860,49.477860,49.477860,49.477860,49.477860,49.477860,
68,49.480190,49.480370,49.480370,49.480370,49.480370,49.480370,49.480370,49.480370,49.480370,49.480370,49.480370,
69,49.513970,49.514140,49.514140,49.514140,49.514140,49.514140,49.514140,49.514140,49.514140,49.514140,49.514140,
70,49.484620,49.484790,49.484790,49.484790,49.484790,49.484790,49.484790,49.484790,49.484790,49.484790,49.484790,
71,49.495970,49.496150,49.496150,49.496150,49.496150,49.496150,49.496150,49.496150,49.496150,49.496150,49.496150,
72,49.568450,49.568620,49.568620,49.568620,49.568620,49.568620,49.568620,49.568620,49.568620,49.568620,49.568620,
73,49.613280,49.613460,49.613460,49.613460,49.613460,49.613460,49.613460,49.613460,49.613460,49.613460,49.613460,
74,49.662560,49.662740,49.662740,49.662740,49.662740,49.662740,49.662740,49.662740,49.662740,49.662740,49.662740,
75,55.134140,55.134320,55.134320,55.134320,55.134320,55.134320,55.134320,55.134320,55.134320,55.134320,55.134320,
76,50.667770,50.667950,50.667950,50.667950,50.667950,50.667950,50.667950,50.667950,50.667950,50.667950,50.667950,
77,52.613370,52.613540,52.613540,52.613540,52.613540,52.613540,52.613540,52.613540,52.613540,52.613540,52.613540,
78,51.088090,51.088280,51.088280,51.088280,51.088280,51.088280,51.088280,51.088280,51.088280,51.088280,51.088280,
79,50.567000,50.567180,50.567180,50.567180,50.567180,50.567180,50.567180,50.567180,50.567180,50.567180,50.567180,
80,50.222220,50.222410,50.222410,50.222410,50.222410,50.222410,50.222410,50.222410,50.222410,50.222410,50.222410,
81,50.158840,50.159030,50.159030,50.159030,50.159030,50.159030,50.159030,50.159030,50.159030,50.159030,50.159030,
82,50.132010,50.132200,50.132200,50.132200,50.132200,50.132200,50.132200,50.132200,50.132200,50.132200,50.132200,
83,50.129250,50.129440,50.129440,50.129440,50.129440,50.129440,50.129440,50.129440,50.129440,50.129440,50.129440,
84,50.128820,50.129010,50.129010,50.129010,50.129010,50.129010,50.129010,50.129010,50.129010,50.129010,50.129010,
85,47.266140,47.266310,47.266310,47.266310,47.266310,47.266310,47.266310,47.266310,47.266310,47.266310,47.266310,
86,50.130630,50.130820,50.130820,50.130820,50.130820,50.130820,50.130820,50.130820,50.130820,50.130820,50.130820,
87,50.135340,50.135520,50.135520,50.135520,50.135520,50.135520,50.135520,50.135520,50.135520,50.135520,50.135520,
88,50.128750,50.128940,50.128940,50.128940,50.128940,50.128940,50.128940,50.128940,50.128940,50.128940,50.128940,
89,47.118830,47.119000,47.119000,47.119000,47.119000,47.119000,47.119000,47.119000,47.119000,47.119000,47.119000,
90,50.130600,50.130790,50.130790,50.130790,50.130790,50.130790,50.130790,50.130790,50.130790,50.130790,50.130790,
91,50.135720,50.135910,50.135910,50.135910,50.135910,50.135910,50.135910,50.135910,50.135910,50.135910,50.135910,
92,50.130500,50.130690,50.130690,50.130690,50.130690,50.130690,50.130690,50.130690,50.130690,50.130690,50.130690,
93,50.132200,50.132390,50.132390,50.132390,50.132390,50.132390,50.132390,50.132390,50.132390,50.132390,50.132390,
94,55.135070,55.135240,55.135240,55.135240,55.135240,55.135240,55.135240,55.135240,55.135240,55.135240,55.135240,
95,50.135150,50.135340,50.135340,50.135340,50.135340,50.135340,50.135340,50.135340,50.135340,50.135340,50.135340,
96,50.152780,50.152970,50.152970,50.152970,50.152970,50.152970,50.152970,50.152970,50.152970,50.152970,50.152970,
97,50.144480,50.144670,50.144670,50.144670,50.144670,50.144670,50.144670,50.144670,50.144670,50.144670,50.144670,
98,50.151470,50.151650,50.151650,50.151650,50.151650,50.151650,50.151650,50.151650,50.151650,50.151650,50.151650,
99,50.213690,50.213870,50.213870,50.213870,50.213870,50.213870,50.213870,50.213870,50.213870,50.213870,50.213870,
100,50.203410,50.203600,50.203600,50.203600,50.203600,50.203600,50.203600,50.203600,50.203600,50.203600,50.203600,
101,50.287950,50.288140,50.288140,50.288140,50.288140,50.288140,50.288140,50.288140,50.288140,50.288140,50.288140,
102,50.347720,50.347900,50.347900,50.347900,50.347900,50.347900,50.347900,50.347900,50.347900,50.347900,50.347900,
103,50.476920,50.477100,50.477100,50.477100,50.477100,50.477100,50.477100,50.477100,50.477100,50.477100,50.477100,
104,50.326200,50.326390,50.326390,50.326390,50.326390,50.326390,50.326390,50.326390,50.326390,50.326390,50.326390,
105,50.348050,50.348240,50.348240,50.348240,50.348240,50.348240,50.348240,50.348240,50.348240,50.348240,50.348240,
106,55.133920,55.134100,55.134100,55.134100,55.134100,55.134100,55.134100,55.134100,55.134100,55.134100,55.134100,
107,55.143860,55.144040,55.144040,55.144040,55.144040,55.144040,55.144040,55.144040,55.144040,55.144040,55.144040,
108,55.139530,55.139710,55.139710,55.139710,55.139710,55.139710,55.139710,55.139710,55.139710,55.139710,55.139710,
109,55.136460,55.136640,55.136640,55.136640,55.136640,55.136640,55.136640,55.136640,55.136640,55.136640,55.136640,
110,55.198100,55.198270,55.198270,55.198270,55.198270,55.198270,55.198270,55.198270,55.198270,55.198270,55.198270,
111,47.151160,47.151340,47.151340,47.151340,47.151340,47.151340,47.151340,47.151340,47.151340,47.151340,47.151340,
112,49.483300,49.483480,49.483480,49.483480,49.483480,49.483480,49.483480,49.483480,49.483480,49.483480,49.483480,
113,50.201040,50.201230,50.201230,50.201230,50.201230,50.201230,50.201230,50.201230,50.201230,50.201230,50.201230,
Total,11136.76,11136.80,11136.80,11136.80,11136.80,11136.80,11136.80,11136.80,11136.80,11136.80,11136.80,
