Source,Target,Weight,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
32,27,-2.186622,-2.1792037,-2.1717927,-2.164383,-2.1717927,-2.1792037,-2.1866195,-2.1940308,-2.2014427,-2.208854,-2.2014427,-2.1940308,-2.1866195,-2.1792037,-2.1717927,-2.164383,-2.1717927,-2.1792037,-2.1866195,-2.1940308,-2.2014427,-2.208854,-2.2014427,-2.1940308,-2.1866195,-2.1792037,-2.1717927,-2.164383,-2.1717927,-2.1792037,-2.1866195,-2.1940308,-2.2014427,-2.208854,-2.2014427,-2.1940308,-2.1866195,-2.1792037,-2.1717927,-2.164383,-2.1717927,-2.1792037,-2.1866195,-2.1940308,-2.2014427,-2.208854,-2.2014427,-2.1940308,-2.1866195
32,33,-0.1882797,-0.18764998,-0.18701178,-0.1863736,-0.18701178,-0.18764998,-0.18828821,-0.18892638,-0.18956459,-0.19020277,-0.18956459,-0.18892638,-0.18828821,-0.18764998,-0.18701178,-0.1863736,-0.18701178,-0.18764998,-0.18828821,-0.18892638,-0.18956459,-0.19020334,-0.18956459,-0.18892638,-0.18828821,-0.18764998,-0.18701178,-0.1863736,-0.18701178,-0.18764998,-0.18828821,-0.18892638,-0.18956459,-0.19020334,-0.18956459,-0.18892638,-0.18828821,-0.18764998,-0.18701178,-0.1863736,-0.18701178,-0.18764998,-0.18828821,-0.18892638,-0.18956459,-0.19020334,-0.18956459,-0.18892638,-0.18828821
33,26,-0.9478033,-0.944596,-0.941383,-0.93817025,-0.941383,-0.944596,-0.94780874,-0.95102155,-0.9542343,-0.9574471,-0.9542343,-0.95102155,-0.94780874,-0.944596,-0.941383,-0.93817025,-0.941383,-0.944596,-0.94780874,-0.95102155,-0.9542343,-0.9574471,-0.9542343,-0.95102155,-0.94780874,-0.944596,-0.941383,-0.93817025,-0.941383,-0.944596,-0.94780874,-0.95102155,-0.9542343,-0.9574471,-0.9542343,-0.95102155,-0.94780874,-0.944596,-0.941383,-0.93817025,-0.941383,-0.944596,-0.94780874,-0.95102155,-0.9542343,-0.9574471,-0.9542343,-0.95102155,-0.94780874
33,35,-1.5854914,-1.5801172,-1.574745,-1.569371,-1.574745,-1.5801172,-1.5854862,-1.59086,-1.5962317,-1.601603,-1.5962317,-1.59086,-1.5854862,-1.5801172,-1.574745,-1.569371,-1.574745,-1.5801172,-1.5854862,-1.59086,-1.5962317,-1.601603,-1.5962317,-1.59086,-1.5854862,-1.5801172,-1.574745,-1.569371,-1.574745,-1.5801172,-1.5854862,-1.59086,-1.5962317,-1.601603,-1.5962317,-1.59086,-1.5854862,-1.5801172,-1.574745,-1.569371,-1.574745,-1.5801172,-1.5854862,-1.59086,-1.5962317,-1.601603,-1.5962317,-1.59086,-1.5854862
34,27,-0.09566512,-0.09532843,-0.09500428,-0.09468014,-0.09500428,-0.09532843,-0.09565258,-0.095976755,-0.0963009,-0.09662519,-0.0963009,-0.095976755,-0.09565258,-0.09532843,-0.09500428,-0.09468014,-0.09500428,-0.09532843,-0.09565258,-0.095976755,-0.0963009,-0.09662519,-0.0963009,-0.095976755,-0.09565258,-0.09532843,-0.09500428,-0.09468014,-0.09500428,-0.09532843,-0.09565258,-0.095976755,-0.0963009,-0.09662519,-0.0963009,-0.095976755,-0.09565258,-0.09532843,-0.09500428,-0.09468014,-0.09500428,-0.09532843,-0.09565258,-0.095976755,-0.0963009,-0.09662519,-0.0963009,-0.095976755,-0.09565258
35,36,-2.426727,-2.418502,-2.4102762,-2.4020488,-2.4102762,-2.418502,-2.426727,-2.4349544,-2.44318,-2.451407,-2.44318,-2.4349544,-2.426727,-2.418502,-2.4102762,-2.4020488,-2.4102762,-2.418502,-2.426727,-2.4349544,-2.44318,-2.451407,-2.44318,-2.4349544,-2.426727,-2.418502,-2.4102762,-2.4020488,-2.4102762,-2.418502,-2.426727,-2.4349544,-2.44318,-2.451407,-2.44318,-2.4349544,-2.426727,-2.418502,-2.4102762,-2.4020488,-2.4102762,-2.418502,-2.426727,-2.4349544,-2.44318,-2.451407,-2.44318,-2.4349544,-2.426727
36,24,0.3489783,0.34779206,0.34660962,0.34542668,0.34660962,0.34779206,0.34897515,0.3501585,0.35134146,0.35252443,0.35134146,0.3501585,0.34897515,0.34779206,0.34660962,0.34542668,0.34660962,0.34779206,0.34897515,0.3501585,0.35134146,0.35252443,0.35134146,0.3501585,0.34897515,0.34779206,0.34660962,0.34542668,0.34660962,0.34779206,0.34897515,0.3501585,0.35134146,0.35252443,0.35134146,0.3501585,0.34897515,0.34779206,0.34660962,0.34542668,0.34660962,0.34779206,0.34897515,0.3501585,0.35134146,0.35252443,0.35134146,0.3501585,0.34897515
36,37,3.4430714,3.4313996,3.419721,3.4080534,3.419721,3.4313996,3.4430707,3.4547381,3.4664087,3.4780877,3.4664087,3.4547381,3.4430707,3.4313996,3.419721,3.4080534,3.419721,3.4313996,3.4430707,3.4547381,3.4664087,3.4780877,3.4664087,3.4547381,3.4430707,3.4313996,3.419721,3.4080534,3.419721,3.4313996,3.4430707,3.4547381,3.4664087,3.4780877,3.4664087,3.4547381,3.4430707,3.4313996,3.419721,3.4080534,3.419721,3.4313996,3.4430707,3.4547381,3.4664087,3.4780877,3.4664087,3.4547381,3.4430707
37,23,0.7761767,0.77354705,0.7709168,0.76828504,0.7709168,0.77354705,0.7761788,0.7788106,0.78144073,0.78407246,0.78144073,0.7788106,0.7761788,0.77354705,0.7709168,0.76828504,0.7709168,0.77354705,0.7761788,0.7788106,0.78144073,0.78407246,0.78144073,0.7788106,0.7761788,0.77354705,0.7709168,0.76828504,0.7709168,0.77354705,0.7761788,0.7788106,0.78144073,0.78407246,0.78144073,0.7788106,0.7761788,0.77354705,0.7709168,0.76828504,0.7709168,0.77354705,0.7761788,0.7788106,0.78144073,0.78407246,0.78144073,0.7788106,0.7761788
37,38,-7.0944533,-7.070417,-7.0463505,-7.022307,-7.0463505,-7.070417,-7.0944533,-7.118499,-7.1425657,-7.166602,-7.1425657,-7.118499,-7.0944533,-7.070417,-7.0463505,-7.022307,-7.0463505,-7.070417,-7.0944533,-7.118499,-7.1425657,-7.166602,-7.1425657,-7.118499,-7.0944533,-7.070417,-7.0463505,-7.022307,-7.0463505,-7.070417,-7.0944533,-7.118499,-7.1425657,-7.166602,-7.1425657,-7.118499,-7.0944533,-7.070417,-7.0463505,-7.022307,-7.0463505,-7.070417,-7.0944533,-7.118499,-7.1425657,-7.166602,-7.1425657,-7.118499,-7.0944533
38,21,1.1347933,1.1309434,1.127098,1.1232505,1.127098,1.1309434,1.1347933,1.1386392,1.1424863,1.1463332,1.1424863,1.1386392,1.1347933,1.1309434,1.127098,1.1232505,1.127098,1.1309434,1.1347933,1.1386392,1.1424863,1.1463332,1.1424863,1.1386392,1.1347933,1.1309434,1.127098,1.1232505,1.127098,1.1309434,1.1347933,1.1386392,1.1424863,1.1463332,1.1424863,1.1386392,1.1347933,1.1309434,1.127098,1.1232505,1.127098,1.1309434,1.1347933,1.1386392,1.1424863,1.1463332,1.1424863,1.1386392,1.1347933
38,39,-8.171513,-8.143815,-8.116119,-8.088421,-8.116119,-8.143815,-8.171513,-8.19921,-8.226907,-8.254609,-8.226907,-8.19921,-8.171513,-8.143815,-8.116119,-8.088421,-8.116119,-8.143815,-8.171513,-8.19921,-8.226907,-8.254609,-8.226907,-8.19921,-8.171513,-8.143815,-8.116119,-8.088422,-8.116119,-8.143815,-8.171513,-8.19921,-8.226907,-8.254609,-8.226907,-8.19921,-8.171513,-8.143815,-8.116119,-8.088421,-8.116119,-8.143815,-8.171513,-8.19921,-8.226907,-8.254609,-8.226907,-8.19921,-8.171513
39,20,-8.354764,-8.326437,-8.298132,-8.269796,-8.298132,-8.326437,-8.354764,-8.383094,-8.4114,-8.439735,-8.4114,-8.383094,-8.354764,-8.326437,-8.298132,-8.269796,-8.298132,-8.326437,-8.354764,-8.383094,-8.4114,-8.439735,-8.4114,-8.383094,-8.354764,-8.326437,-8.298132,-8.269796,-8.298132,-8.326437,-8.354764,-8.383094,-8.4114,-8.439735,-8.4114,-8.383094,-8.354764,-8.326437,-8.298132,-8.269796,-8.298132,-8.326437,-8.354764,-8.383094,-8.4114,-8.439735,-8.4114,-8.383094,-8.354764
40,39,-5.208449,-5.1907816,-5.173127,-5.155482,-5.173127,-5.1907816,-5.208449,-5.226094,-5.243751,-5.2614164,-5.243751,-5.226094,-5.208449,-5.1907816,-5.173127,-5.155482,-5.173127,-5.1907816,-5.208449,-5.226094,-5.243751,-5.2614164,-5.243751,-5.226094,-5.208449,-5.1907816,-5.173127,-5.155482,-5.173127,-5.1907816,-5.208449,-5.226094,-5.243751,-5.2614164,-5.243751,-5.226094,-5.208449,-5.1907816,-5.173127,-5.155482,-5.173127,-5.1907816,-5.208449,-5.226094,-5.243751,-5.2614164,-5.243751,-5.226094,-5.208449
41,40,-6.761293,-6.738358,-6.715443,-6.6925297,-6.715443,-6.738358,-6.761293,-6.7842,-6.807135,-6.83005,-6.807135,-6.7842,-6.761293,-6.738358,-6.715443,-6.6925297,-6.715443,-6.738358,-6.761293,-6.7842,-6.807135,-6.83005,-6.807135,-6.7842,-6.761293,-6.738358,-6.715443,-6.6925297,-6.715443,-6.738358,-6.761293,-6.7842,-6.807135,-6.83005,-6.807135,-6.7842,-6.761293,-6.738358,-6.715443,-6.6925297,-6.715443,-6.738358,-6.761293,-6.7842,-6.807135,-6.83005,-6.807135,-6.7842,-6.761293
41,38,-13.920131,-13.872935,-13.825737,-13.778542,-13.825737,-13.872935,-13.920131,-13.967315,-14.01451,-14.061664,-14.01451,-13.967315,-13.920131,-13.872935,-13.825737,-13.778542,-13.825737,-13.872935,-13.920131,-13.967315,-14.01451,-14.061664,-14.01451,-13.967315,-13.920131,-13.872935,-13.825737,-13.778542,-13.825737,-13.872935,-13.920131,-13.967315,-14.01451,-14.061664,-14.01451,-13.967315,-13.920131,-13.872935,-13.825737,-13.778542,-13.825737,-13.872935,-13.920131,-13.967315,-14.01451,-14.061664,-14.01451,-13.967315,-13.920131
42,41,0.75667787,0.7540988,0.7515341,0.74896824,0.7515341,0.7540988,0.7566644,0.7592278,0.7617927,0.7643584,0.7617927,0.7592278,0.7566644,0.7540988,0.7515341,0.74896824,0.7515341,0.7540988,0.7566644,0.7592278,0.7617927,0.7643584,0.7617927,0.7592278,0.7566644,0.7540988,0.7515341,0.74896824,0.7515341,0.7540988,0.7566644,0.7592278,0.7617927,0.7643584,0.7617927,0.7592278,0.7566644,0.7540988,0.7515341,0.74896824,0.7515341,0.7540988,0.7566644,0.7592278,0.7617927,0.7643584,0.7617927,0.7592278,0.7566644
42,37,-0.16918293,-0.16859356,-0.16802,-0.16744679,-0.16802,-0.16859356,-0.1691667,-0.16974027,-0.1703134,-0.170887,-0.1703134,-0.16974027,-0.1691667,-0.16859356,-0.16802,-0.16744679,-0.16802,-0.16859356,-0.1691667,-0.16974027,-0.1703134,-0.170887,-0.1703134,-0.16974027,-0.1691667,-0.16859356,-0.16802,-0.16744679,-0.16802,-0.16859356,-0.1691667,-0.16974027,-0.1703134,-0.170887,-0.1703134,-0.16974027,-0.1691667,-0.16859356,-0.16802,-0.16744679,-0.16802,-0.16859356,-0.1691667,-0.16974027,-0.1703134,-0.170887,-0.1703134,-0.16974027,-0.1691667
111,42,1.1097436,1.1059821,1.1022221,1.0984592,1.1022221,1.1059821,1.109745,1.1135063,1.117269,1.121029,1.117269,1.1135063,1.109745,1.1059821,1.1022221,1.0984592,1.1022221,1.1059821,1.109745,1.1135063,1.117269,1.121029,1.117269,1.1135063,1.109745,1.1059821,1.1022221,1.0984592,1.1022221,1.1059821,1.109745,1.1135063,1.117269,1.121029,1.117269,1.1135063,1.109745,1.1059821,1.1022221,1.0984592,1.1022221,1.1059821,1.109745,1.1135063,1.117269,1.121029,1.117269,1.1135063,1.109745
43,36,-1.4616586,-1.4567035,-1.4517491,-1.446797,-1.4517491,-1.4567035,-1.4616597,-1.4666158,-1.4715699,-1.4765222,-1.4715699,-1.4666158,-1.4616597,-1.4567035,-1.4517491,-1.446797,-1.4517491,-1.4567035,-1.4616597,-1.4666158,-1.4715699,-1.4765222,-1.4715699,-1.4666158,-1.4616597,-1.4567035,-1.4517491,-1.446797,-1.4517491,-1.4567035,-1.4616597,-1.4666158,-1.4715699,-1.4765222,-1.4715699,-1.4666158,-1.4616597,-1.4567035,-1.4517491,-1.446797,-1.4517491,-1.4567035,-1.4616597,-1.4666158,-1.4715699,-1.4765222,-1.4715699,-1.4666158,-1.4616597
44,43,-2.6705027,-2.6614504,-2.652398,-2.6433456,-2.652398,-2.6614504,-2.6705027,-2.679555,-2.6886072,-2.6976597,-2.6886072,-2.679555,-2.6705027,-2.6614504,-2.652398,-2.6433456,-2.652398,-2.6614504,-2.6705027,-2.679555,-2.6886072,-2.6976597,-2.6886072,-2.679555,-2.6705027,-2.6614504,-2.652398,-2.6433456,-2.652398,-2.6614504,-2.6705027,-2.679555,-2.6886072,-2.6976597,-2.6886072,-2.679555,-2.6705027,-2.6614504,-2.652398,-2.6433456,-2.652398,-2.6614504,-2.6705027,-2.679555,-2.6886072,-2.6976597,-2.6886072,-2.679555,-2.6705027
45,44,-1.4024979,-1.3977461,-1.3929912,-1.38824,-1.3929912,-1.3977461,-1.4025005,-1.4072554,-1.4120082,-1.4167625,-1.4120082,-1.4072554,-1.4025005,-1.3977461,-1.3929912,-1.38824,-1.3929912,-1.3977461,-1.4025005,-1.4072554,-1.4120082,-1.4167625,-1.4120082,-1.4072554,-1.4025005,-1.3977461,-1.3929912,-1.38824,-1.3929912,-1.3977461,-1.4025005,-1.4072554,-1.4120082,-1.4167625,-1.4120082,-1.4072554,-1.4025005,-1.3977461,-1.3929912,-1.38824,-1.3929912,-1.3977461,-1.4025005,-1.4072554,-1.4120082,-1.4167625,-1.4120082,-1.4072554,-1.4025005
31,45,-2.6252244,-2.616326,-2.6074321,-2.5985324,-2.6074321,-2.616326,-2.625231,-2.6341298,-2.6430244,-2.651923,-2.6430244,-2.6341298,-2.625231,-2.616326,-2.6074321,-2.5985324,-2.6074321,-2.616326,-2.625231,-2.6341298,-2.6430244,-2.651923,-2.6430244,-2.6341298,-2.625231,-2.616326,-2.6074321,-2.5985324,-2.6074321,-2.616326,-2.625231,-2.6341298,-2.6430244,-2.651923,-2.6430244,-2.6341298,-2.625231,-2.616326,-2.6074321,-2.5985324,-2.6074321,-2.616326,-2.625231,-2.6341298,-2.6430244,-2.651923,-2.6430244,-2.6341298,-2.625231
46,31,1.9482089,1.9416057,1.9350041,1.9284009,1.9350041,1.9416057,1.9482088,1.9548169,1.96142,1.9680218,1.96142,1.9548169,1.9482088,1.9416057,1.9350041,1.9284009,1.9350041,1.9416057,1.9482088,1.9548169,1.96142,1.9680218,1.96142,1.9548169,1.9482088,1.9416057,1.9350041,1.9284009,1.9350041,1.9416057,1.9482088,1.9548169,1.96142,1.9680218,1.96142,1.9548169,1.9482088,1.9416057,1.9350041,1.9284009,1.9350041,1.9416057,1.9482088,1.9548169,1.96142,1.9680218,1.96142,1.9548169,1.9482088
46,47,-2.6044445,-2.5956223,-2.5867937,-2.5779612,-2.5867937,-2.5956223,-2.604445,-2.6132786,-2.6221075,-2.6309338,-2.6221075,-2.6132786,-2.604445,-2.5956223,-2.5867937,-2.5779612,-2.5867937,-2.5956223,-2.604445,-2.6132786,-2.6221075,-2.6309338,-2.6221075,-2.6132786,-2.604445,-2.5956223,-2.5867937,-2.5779612,-2.5867937,-2.5956223,-2.604445,-2.6132786,-2.6221075,-2.6309338,-2.6221075,-2.6132786,-2.604445,-2.5956223,-2.5867937,-2.5779612,-2.5867937,-2.5956223,-2.604445,-2.6132786,-2.6221075,-2.6309338,-2.6221075,-2.6132786,-2.604445
47,45,-5.4178605,-5.3995023,-5.381132,-5.362772,-5.381132,-5.3995023,-5.4178605,-5.4362307,-5.454591,-5.472963,-5.454591,-5.4362307,-5.4178605,-5.3995023,-5.381132,-5.362772,-5.381132,-5.3995023,-5.4178605,-5.4362307,-5.454591,-5.472963,-5.454591,-5.4362307,-5.4178605,-5.3995023,-5.381132,-5.362772,-5.381132,-5.3995023,-5.4178605,-5.4362307,-5.454591,-5.472963,-5.454591,-5.4362307,-5.4178605,-5.3995023,-5.381132,-5.362772,-5.381132,-5.3995023,-5.4178605,-5.4362307,-5.454591,-5.472963,-5.454591,-5.4362307,-5.4178605
47,48,1.6729296,1.6672584,1.6615874,1.6559162,1.6615874,1.6672584,1.6729295,1.6786007,1.6842718,1.689943,1.6842718,1.6786007,1.6729295,1.6672584,1.6615874,1.6559162,1.6615874,1.6672584,1.6729295,1.6786007,1.6842718,1.689943,1.6842718,1.6786007,1.6729295,1.6672584,1.6615874,1.6559162,1.6615874,1.6672584,1.6729295,1.6786007,1.6842718,1.689943,1.6842718,1.6786007,1.6729295,1.6672584,1.6615874,1.6559162,1.6615874,1.6672584,1.6729295,1.6786007,1.6842718,1.689943,1.6842718,1.6786007,1.6729295
49,43,-7.8946095,-7.8678403,-7.841093,-7.8143244,-7.841093,-7.8678403,-7.8946095,-7.921378,-7.9481254,-7.9748945,-7.9481254,-7.921378,-7.8946095,-7.8678403,-7.841093,-7.8143244,-7.841093,-7.8678403,-7.8946095,-7.921378,-7.9481254,-7.9748945,-7.9481254,-7.921378,-7.8946095,-7.8678403,-7.841093,-7.8143244,-7.841093,-7.8678403,-7.8946095,-7.921378,-7.9481254,-7.9748945,-7.9481254,-7.921378,-7.8946095,-7.8678403,-7.841093,-7.8143244,-7.841093,-7.8678403,-7.8946095,-7.921378,-7.9481254,-7.9748945,-7.9481254,-7.921378,-7.8946095
49,50,-3.3315883,-3.320298,-3.3090045,-3.297704,-3.3090045,-3.320298,-3.3315883,-3.3428783,-3.3541725,-3.3654726,-3.3541725,-3.3428783,-3.3315883,-3.320298,-3.3090045,-3.297704,-3.3090045,-3.320298,-3.3315883,-3.3428783,-3.3541725,-3.3654726,-3.3541725,-3.3428783,-3.3315883,-3.320298,-3.3090045,-3.297704,-3.3090045,-3.320298,-3.3315883,-3.3428783,-3.3541725,-3.3654726,-3.3541725,-3.3428783,-3.3315883,-3.320298,-3.3090045,-3.297704,-3.3090045,-3.320298,-3.3315883,-3.3428783,-3.3541725,-3.3654726,-3.3541725,-3.3428783,-3.3315883
50,41,-5.4335165,-5.415093,-5.396667,-5.378253,-5.396667,-5.415093,-5.4335165,-5.4519305,-5.470342,-5.4887657,-5.470342,-5.4519305,-5.4335165,-5.415093,-5.396667,-5.378253,-5.396667,-5.415093,-5.4335165,-5.4519305,-5.470342,-5.4887657,-5.470342,-5.4519305,-5.4335165,-5.415093,-5.396667,-5.378253,-5.396667,-5.415093,-5.4335165,-5.4519305,-5.470342,-5.4887657,-5.470342,-5.4519305,-5.4335165,-5.415093,-5.396667,-5.378253,-5.396667,-5.415093,-5.4335165,-5.4519305,-5.470342,-5.4887657,-5.470342,-5.4519305,-5.4335165
50,51,-3.9616895,-3.9482527,-3.9348292,-3.9213934,-3.9348292,-3.9482527,-3.9616895,-3.9751096,-3.9885464,-4.00197,-3.9885464,-3.9751096,-3.9616895,-3.9482527,-3.9348292,-3.9213934,-3.9348292,-3.9482527,-3.9616895,-3.9751096,-3.9885464,-4.00197,-3.9885464,-3.9751096,-3.9616895,-3.9482527,-3.9348292,-3.9213934,-3.9348292,-3.9482527,-3.9616895,-3.9751096,-3.9885464,-4.00197,-3.9885464,-3.9751096,-3.9616895,-3.9482527,-3.9348292,-3.9213934,-3.9348292,-3.9482527,-3.9616895,-3.9751096,-3.9885464,-4.00197,-3.9885464,-3.9751096,-3.9616895
51,40,-0.2781131,-0.27717054,-0.2762277,-0.27528504,-0.2762277,-0.27717054,-0.2781131,-0.27905574,-0.27999786,-0.28094053,-0.27999786,-0.27905574,-0.2781131,-0.27717054,-0.2762277,-0.27528504,-0.2762277,-0.27717054,-0.2781131,-0.27905574,-0.27999786,-0.28094053,-0.27999786,-0.27905574,-0.2781131,-0.27717054,-0.2762277,-0.27528504,-0.2762277,-0.27717054,-0.2781131,-0.27905574,-0.27999786,-0.28094053,-0.27999786,-0.27905574,-0.2781131,-0.27717054,-0.2762277,-0.27528504,-0.2762277,-0.27717054,-0.2781131,-0.27905574,-0.27999786,-0.28094053,-0.27999786,-0.27905574,-0.2781131
54,52,-6.045213,-6.0247226,-6.0042415,-5.983734,-6.0042415,-6.0247226,-6.045213,-6.0657125,-6.0862017,-6.1066933,-6.0862017,-6.0657125,-6.045213,-6.0247226,-6.0042415,-5.983734,-6.0042415,-6.0247226,-6.045213,-6.0657125,-6.0862017,-6.1066933,-6.0862017,-6.0657125,-6.045213,-6.0247226,-6.0042415,-5.983734,-6.0042415,-6.0247226,-6.045213,-6.0657125,-6.0862017,-6.1066933,-6.0862017,-6.0657125,-6.045213,-6.0247226,-6.0042415,-5.983734,-6.0042415,-6.0247226,-6.045213,-6.0657125,-6.0862017,-6.1066933,-6.0862017,-6.0657125,-6.045213
62,53,-0.3183555,-0.309897,-0.30880007,-0.30774605,-0.30880007,-0.30985397,-0.31090802,-0.31196207,-0.31301546,-0.31406945,-0.31301546,-0.31196207,-0.31090802,-0.30985397,-0.30880007,-0.30774605,-0.30880007,-0.30985397,-0.31090802,-0.31196207,-0.31301546,-0.31406945,-0.31301546,-0.31196207,-0.31090802,-0.30985397,-0.30880007,-0.30774605,-0.30880007,-0.30985397,-0.31090802,-0.31196207,-0.31301546,-0.31406945,-0.31301543,-0.31196207,-0.31090802,-0.30985397,-0.30880007,-0.30774605,-0.30880007,-0.30985397,-0.31090802,-0.31196207,-0.31301546,-0.31406945,-0.31301546,-0.31196207,-0.31090802
55,54,-1.6945032,-1.6888151,-1.6830673,-1.677325,-1.6830673,-1.6888151,-1.6945568,-1.7003028,-1.7060452,-1.7117926,-1.7060452,-1.7003028,-1.6945568,-1.6888151,-1.6830673,-1.677325,-1.6830673,-1.6888151,-1.6945568,-1.7003028,-1.7060452,-1.7117926,-1.7060452,-1.7003028,-1.6945568,-1.6888151,-1.6830673,-1.677325,-1.6830673,-1.6888151,-1.6945568,-1.7003028,-1.7060452,-1.7117926,-1.7060452,-1.7003028,-1.6945568,-1.6888151,-1.6830673,-1.677325,-1.6830673,-1.6888151,-1.6945568,-1.7003028,-1.7060452,-1.7117926,-1.7060452,-1.7003028,-1.6945568
56,55,-1.5913863,-1.5860476,-1.5806502,-1.5752577,-1.5806502,-1.5860476,-1.5914401,-1.5968375,-1.60223,-1.6076269,-1.60223,-1.5968375,-1.5914401,-1.5860476,-1.5806502,-1.5752577,-1.5806502,-1.5860476,-1.5914401,-1.5968375,-1.60223,-1.6076269,-1.60223,-1.5968375,-1.5914401,-1.5860476,-1.5806502,-1.5752577,-1.5806502,-1.5860476,-1.5914401,-1.5968375,-1.60223,-1.6076269,-1.60223,-1.5968375,-1.5914401,-1.5860476,-1.5806502,-1.5752577,-1.5806502,-1.5860476,-1.5914401,-1.5968375,-1.60223,-1.6076269,-1.60223,-1.5968375,-1.5914401
57,56,-1.1855912,-1.181624,-1.1776046,-1.1735857,-1.1776046,-1.181624,-1.1856449,-1.1896616,-1.1936827,-1.197702,-1.1936827,-1.1896616,-1.1856449,-1.181624,-1.1776046,-1.1735857,-1.1776046,-1.181624,-1.1856449,-1.1896616,-1.1936827,-1.197702,-1.1936827,-1.1896616,-1.1856449,-1.181624,-1.1776046,-1.1735857,-1.1776046,-1.181624,-1.1856449,-1.1896616,-1.1936827,-1.197702,-1.1936827,-1.1896616,-1.1856449,-1.181624,-1.1776046,-1.1735857,-1.1776046,-1.181624,-1.1856449,-1.1896616,-1.1936827,-1.197702,-1.1936827,-1.1896616,-1.1856449
58,57,-2.2551212,-2.247554,-2.2399116,-2.2322662,-2.2399116,-2.247554,-2.255202,-2.2628446,-2.270493,-2.2781324,-2.270493,-2.2628446,-2.255202,-2.247554,-2.2399116,-2.2322662,-2.2399116,-2.247554,-2.255202,-2.2628446,-2.270493,-2.2781324,-2.270493,-2.2628446,-2.255202,-2.247554,-2.2399116,-2.2322662,-2.2399116,-2.247554,-2.255202,-2.2628446,-2.270493,-2.2781324,-2.270493,-2.2628446,-2.255202,-2.247554,-2.2399116,-2.2322662,-2.2399116,-2.247554,-2.255202,-2.2628446,-2.270493,-2.2781324,-2.270493,-2.2628446,-2.255202
58,46,-1.202782,-1.199382,-1.1953089,-1.1912284,-1.1953089,-1.1993866,-1.2034677,-1.2075481,-1.2116266,-1.2157072,-1.2116266,-1.2075481,-1.2034677,-1.1993866,-1.1953089,-1.1912284,-1.1953089,-1.1993866,-1.2034677,-1.2075481,-1.2116266,-1.2157072,-1.2116266,-1.2075481,-1.2034677,-1.1993866,-1.1953089,-1.1912284,-1.1953089,-1.1993866,-1.2034677,-1.2075481,-1.2116266,-1.2157072,-1.2116266,-1.2075481,-1.2034677,-1.1993866,-1.1953089,-1.1912284,-1.1953089,-1.1993866,-1.2034677,-1.2075481,-1.2116266,-1.2157072,-1.2116266,-1.2075481,-1.2034677
59,58,-0.64167917,-0.64316344,-0.6410007,-0.63881207,-0.6410007,-0.6431879,-0.64537627,-0.64756316,-0.6497506,-0.651939,-0.6497506,-0.64756316,-0.64537627,-0.6431879,-0.6410007,-0.63881207,-0.6410007,-0.6431879,-0.64537627,-0.64756316,-0.6497506,-0.651939,-0.6497506,-0.64756316,-0.64537627,-0.6431879,-0.6410007,-0.63881207,-0.6410007,-0.6431879,-0.64537627,-0.64756316,-0.6497506,-0.651939,-0.6497506,-0.64756316,-0.64537627,-0.6431879,-0.6410007,-0.63881207,-0.6410007,-0.6431879,-0.64537627,-0.64756316,-0.6497506,-0.651939,-0.6497506,-0.64756316,-0.64537627
60,30,-1.2833537,-1.2820463,-1.2777004,-1.27334,-1.2777004,-1.2820605,-1.2864205,-1.2907835,-1.295144,-1.299504,-1.295144,-1.2907835,-1.2864205,-1.2820605,-1.2777004,-1.27334,-1.2777004,-1.2820605,-1.2864205,-1.2907835,-1.295144,-1.299504,-1.295144,-1.2907835,-1.2864205,-1.2820605,-1.2777004,-1.27334,-1.2777004,-1.2820605,-1.2864205,-1.2907835,-1.295144,-1.299504,-1.295144,-1.2907835,-1.2864205,-1.2820605,-1.2777004,-1.27334,-1.2777004,-1.2820605,-1.2864205,-1.2907835,-1.295144,-1.299504,-1.295144,-1.2907835,-1.2864205
59,60,-1.1159098,-1.112137,-1.1083531,-1.1045722,-1.1083531,-1.112137,-1.1159217,-1.1197028,-1.1234866,-1.1272691,-1.1234866,-1.1197028,-1.1159217,-1.112137,-1.1083531,-1.1045722,-1.1083531,-1.112137,-1.1159217,-1.1197028,-1.1234866,-1.1272691,-1.1234866,-1.1197028,-1.1159217,-1.112137,-1.1083531,-1.1045722,-1.1083531,-1.112137,-1.1159217,-1.1197028,-1.1234866,-1.1272691,-1.1234866,-1.1197028,-1.1159217,-1.112137,-1.1083531,-1.1045722,-1.1083531,-1.112137,-1.1159217,-1.1197028,-1.1234866,-1.1272691,-1.1234866,-1.1197028,-1.1159217
