Source,Target,Weight,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
30,31,-0.07038236,-0.070143774,-0.06990518,-0.06966658,-0.06990518,-0.070143774,-0.070382364,-0.070620954,-0.07085954,-0.071098104,-0.07085954,-0.070620954,-0.070382364,-0.070143774,-0.06990518,-0.06966658,-0.06990518,-0.070143774,-0.070382364,-0.070620954,-0.07085954,-0.071098104,-0.07085954,-0.070620954,-0.070382364,-0.070143774,-0.06990518,-0.06966658,-0.06990518,-0.070143774,-0.070382364,-0.070620954,-0.07085954,-0.071098104,-0.07085954,-0.070620954,-0.070382364,-0.070143774,-0.06990518,-0.06966658,-0.06990518,-0.070143774,-0.070382364,-0.070620954,-0.07085954,-0.071098104,-0.07085954,-0.070620954,-0.070382364
31,32,-0.006943043,-0.006919557,-0.006896021,-0.006872485,-0.006896021,-0.006919557,-0.006943093,-0.006966629,-0.006990165,-0.0070137,-0.006990165,-0.006966629,-0.006943093,-0.006919557,-0.006896021,-0.006872485,-0.006896021,-0.006919557,-0.006943093,-0.006966629,-0.006990165,-0.0070137,-0.006990165,-0.006966629,-0.006943093,-0.006919557,-0.006896021,-0.006872485,-0.006896021,-0.006919557,-0.006943093,-0.006966629,-0.006990165,-0.0070137,-0.006990165,-0.006966629,-0.006943093,-0.006919557,-0.006896021,-0.006872485,-0.006896021,-0.006919557,-0.006943093,-0.006966629,-0.006990165,-0.0070137,-0.006990165,-0.006966629,-0.006943093
32,27,-0.019350637,-0.019285012,-0.019219417,-0.019153822,-0.019219417,-0.019285012,-0.019350607,-0.019416202,-0.019481797,-0.019547394,-0.019481797,-0.019416202,-0.019350607,-0.019285012,-0.019219417,-0.019153822,-0.019219417,-0.019285012,-0.019350607,-0.019416202,-0.019481797,-0.019547394,-0.019481797,-0.019416202,-0.019350607,-0.019285012,-0.019219417,-0.019153822,-0.019219417,-0.019285012,-0.019350607,-0.019416202,-0.019481797,-0.019547394,-0.019481797,-0.019416202,-0.019350607,-0.019285012,-0.019219417,-0.019153822,-0.019219417,-0.019285012,-0.019350607,-0.019416202,-0.019481797,-0.019547394,-0.019481797,-0.019416202,-0.019350607
32,33,-0.001666193,-0.00166062,-0.001654972,-0.001649324,-0.001654972,-0.00166062,-0.001666269,-0.001671917,-0.001677565,-0.001683213,-0.001677565,-0.001671917,-0.001666269,-0.00166062,-0.001654972,-0.001649324,-0.001654972,-0.00166062,-0.001666269,-0.001671917,-0.001677565,-0.001683213,-0.001677565,-0.001671917,-0.001666269,-0.00166062,-0.001654972,-0.001649324,-0.001654972,-0.00166062,-0.001666269,-0.001671917,-0.001677565,-0.001683213,-0.001677565,-0.001671917,-0.001666269,-0.00166062,-0.001654972,-0.001649324,-0.001654972,-0.00166062,-0.001666269,-0.001671917,-0.001677565,-0.001683213,-0.001677565,-0.001671917,-0.001666269
33,26,-0.00838765,-0.008359263,-0.008330829,-0.008302396,-0.008330829,-0.008359263,-0.008387695,-0.008416128,-0.008444561,-0.008472994,-0.008444561,-0.008416128,-0.008387695,-0.008359263,-0.008330829,-0.008302396,-0.008330829,-0.008359263,-0.008387695,-0.008416128,-0.008444561,-0.008472994,-0.008444561,-0.008416128,-0.008387695,-0.008359263,-0.008330829,-0.008302396,-0.008330829,-0.008359263,-0.008387695,-0.008416128,-0.008444561,-0.008472994,-0.008444561,-0.008416128,-0.008387695,-0.008359263,-0.008330829,-0.008302396,-0.008330829,-0.008359263,-0.008387695,-0.008416128,-0.008444561,-0.008472994,-0.008444561,-0.008416128,-0.008387695
33,35,-0.014030882,-0.013983328,-0.013935784,-0.013888239,-0.013935784,-0.013983328,-0.01403087,-0.014078409,-0.014125944,-0.014173467,-0.014125944,-0.014078409,-0.01403087,-0.013983328,-0.013935784,-0.013888239,-0.013935784,-0.013983328,-0.01403087,-0.014078409,-0.014125944,-0.014173467,-0.014125944,-0.014078409,-0.01403087,-0.013983328,-0.013935784,-0.013888239,-0.013935784,-0.013983328,-0.01403087,-0.014078409,-0.014125944,-0.014173467,-0.014125944,-0.014078409,-0.01403087,-0.013983328,-0.013935784,-0.013888239,-0.013935784,-0.013983328,-0.01403087,-0.014078409,-0.014125944,-0.014173467,-0.014125944,-0.014078409,-0.01403087
34,27,-0.000846593,-0.000843615,-0.000840746,-0.000837877,-0.000840746,-0.000843615,-0.000846484,-0.000849353,-0.000852222,-0.000855091,-0.000852222,-0.000849353,-0.000846484,-0.000843615,-0.000840746,-0.000837877,-0.000840746,-0.000843615,-0.000846484,-0.000849353,-0.000852222,-0.000855091,-0.000852222,-0.000849353,-0.000846484,-0.000843615,-0.000840746,-0.000837877,-0.000840746,-0.000843615,-0.000846484,-0.000849353,-0.000852222,-0.000855091,-0.000852222,-0.000849353,-0.000846484,-0.000843615,-0.000840746,-0.000837877,-0.000840746,-0.000843615,-0.000846484,-0.000849353,-0.000852222,-0.000855091,-0.000852222,-0.000849353,-0.000846484
35,36,-0.021475453,-0.021402666,-0.021329869,-0.02125707,-0.021329869,-0.021402666,-0.021475464,-0.021548264,-0.021621061,-0.02169386,-0.021621061,-0.021548264,-0.021475464,-0.021402666,-0.021329869,-0.02125707,-0.021329869,-0.021402666,-0.021475464,-0.021548264,-0.021621061,-0.02169386,-0.021621061,-0.021548264,-0.021475464,-0.021402666,-0.021329869,-0.02125707,-0.021329869,-0.021402666,-0.021475464,-0.021548264,-0.021621061,-0.02169386,-0.021621061,-0.021548264,-0.021475464,-0.021402666,-0.021329869,-0.02125707,-0.021329869,-0.021402666,-0.021475464,-0.021548264,-0.021621061,-0.02169386,-0.021621061,-0.021548264,-0.021475464
36,24,0.003088305,0.003077808,0.003067339,0.003056869,0.003067339,0.003077808,0.003088277,0.003098747,0.003109216,0.003119685,0.003109216,0.003098747,0.003088277,0.003077808,0.003067339,0.003056869,0.003067339,0.003077808,0.003088277,0.003098747,0.003109216,0.003119685,0.003109216,0.003098747,0.003088277,0.003077808,0.003067339,0.003056869,0.003067339,0.003077808,0.003088277,0.003098747,0.003109216,0.003119685,0.003109216,0.003098747,0.003088277,0.003077808,0.003067339,0.003056869,0.003067339,0.003077808,0.003088277,0.003098747,0.003109216,0.003119685,0.003109216,0.003098747,0.003088277
36,37,0.030469658,0.030366352,0.030263064,0.030159777,0.030263064,0.030366352,0.03046964,0.030572927,0.030676214,0.030779501,0.030676214,0.030572927,0.03046964,0.030366352,0.030263064,0.030159777,0.030263064,0.030366352,0.03046964,0.030572927,0.030676214,0.030779501,0.030676214,0.030572927,0.03046964,0.030366352,0.030263064,0.030159777,0.030263064,0.030366352,0.03046964,0.030572927,0.030676214,0.030779501,0.030676214,0.030572927,0.03046964,0.030366352,0.030263064,0.030159777,0.030263064,0.030366352,0.03046964,0.030572927,0.030676214,0.030779501,0.030676214,0.030572927,0.03046964
37,23,0.006868813,0.006845554,0.006822269,0.006798983,0.006822269,0.006845554,0.006868839,0.006892124,0.006915407,0.006938689,0.006915407,0.006892124,0.006868839,0.006845554,0.006822269,0.006798983,0.006822269,0.006845554,0.006868839,0.006892124,0.006915407,0.006938689,0.006915407,0.006892124,0.006868839,0.006845554,0.006822269,0.006798983,0.006822269,0.006845554,0.006868839,0.006892124,0.006915407,0.006938689,0.006915407,0.006892124,0.006868839,0.006845554,0.006822269,0.006798983,0.006822269,0.006845554,0.006868839,0.006892124,0.006915407,0.006938689,0.006915407,0.006892124,0.006868839
37,38,-0.062782824,-0.062570006,-0.06235718,-0.062144358,-0.06235718,-0.062570006,-0.062782824,-0.06299565,-0.063208476,-0.0634213,-0.063208476,-0.06299565,-0.062782824,-0.062570006,-0.06235718,-0.062144358,-0.06235718,-0.062570006,-0.062782824,-0.06299565,-0.063208476,-0.0634213,-0.063208476,-0.06299565,-0.062782824,-0.062570006,-0.06235718,-0.062144358,-0.06235718,-0.062570006,-0.062782824,-0.06299565,-0.063208476,-0.0634213,-0.063208476,-0.06299565,-0.062782824,-0.062570006,-0.06235718,-0.062144358,-0.06235718,-0.062570006,-0.062782824,-0.06299565,-0.063208476,-0.0634213,-0.063208476,-0.06299565,-0.062782824
38,21,0.010042412,0.010008365,0.00997432,0.009940276,0.00997432,0.010008365,0.010042409,0.010076454,0.010110498,0.010144542,0.010110498,0.010076454,0.010042409,0.010008365,0.00997432,0.009940276,0.00997432,0.010008365,0.010042409,0.010076454,0.010110498,0.010144542,0.010110498,0.010076454,0.010042409,0.010008365,0.00997432,0.009940276,0.00997432,0.010008365,0.010042409,0.010076454,0.010110498,0.010144542,0.010110498,0.010076454,0.010042409,0.010008365,0.00997432,0.009940276,0.00997432,0.010008365,0.010042409,0.010076454,0.010110498,0.010144542,0.010110498,0.010076454,0.010042409
38,39,-0.0723143,-0.07206916,-0.07182403,-0.07157889,-0.07182403,-0.07206916,-0.0723143,-0.07255943,-0.07280457,-0.0730497,-0.07280457,-0.07255943,-0.0723143,-0.07206916,-0.07182403,-0.07157889,-0.07182403,-0.07206916,-0.0723143,-0.07255943,-0.07280457,-0.0730497,-0.07280457,-0.07255943,-0.0723143,-0.07206916,-0.07182403,-0.0715789,-0.07182403,-0.07206916,-0.0723143,-0.07255943,-0.07280457,-0.0730497,-0.07280457,-0.07255943,-0.0723143,-0.07206916,-0.07182403,-0.07157889,-0.07182403,-0.07206916,-0.0723143,-0.07255943,-0.07280457,-0.0730497,-0.07280457,-0.07255943,-0.0723143
39,20,-0.073935956,-0.07368534,-0.07343471,-0.07318409,-0.07343471,-0.07368534,-0.07393596,-0.07418659,-0.074437216,-0.074687846,-0.074437216,-0.07418659,-0.07393596,-0.07368534,-0.07343471,-0.07318409,-0.07343471,-0.07368534,-0.07393596,-0.07418659,-0.074437216,-0.074687846,-0.074437216,-0.07418659,-0.07393596,-0.07368534,-0.07343471,-0.07318409,-0.07343471,-0.07368534,-0.07393596,-0.07418659,-0.074437216,-0.074687846,-0.074437216,-0.07418659,-0.07393596,-0.07368534,-0.07343471,-0.07318409,-0.07343471,-0.07368534,-0.07393596,-0.07418659,-0.074437216,-0.074687846,-0.074437216,-0.07418659,-0.07393596
40,39,-0.046092417,-0.045936167,-0.045779914,-0.045623664,-0.045779914,-0.045936167,-0.04609242,-0.04624867,-0.046404924,-0.046561174,-0.046404924,-0.04624867,-0.04609242,-0.045936167,-0.045779914,-0.045623664,-0.045779914,-0.045936167,-0.04609242,-0.04624867,-0.046404924,-0.046561174,-0.046404924,-0.04624867,-0.04609242,-0.045936167,-0.045779914,-0.045623664,-0.045779914,-0.045936167,-0.04609242,-0.04624867,-0.046404924,-0.046561174,-0.046404924,-0.04624867,-0.04609242,-0.045936167,-0.045779914,-0.045623664,-0.045779914,-0.045936167,-0.04609242,-0.04624867,-0.046404924,-0.046561174,-0.046404924,-0.04624867,-0.04609242
41,40,-0.0598344,-0.059631564,-0.059428733,-0.0592259,-0.059428733,-0.059631564,-0.0598344,-0.060037233,-0.060240064,-0.0604429,-0.060240064,-0.060037233,-0.0598344,-0.059631564,-0.059428733,-0.0592259,-0.059428733,-0.059631564,-0.0598344,-0.060037233,-0.060240064,-0.0604429,-0.060240064,-0.060037233,-0.0598344,-0.059631564,-0.059428733,-0.0592259,-0.059428733,-0.059631564,-0.0598344,-0.060037233,-0.060240064,-0.0604429,-0.060240064,-0.060037233,-0.0598344,-0.059631564,-0.059428733,-0.0592259,-0.059428733,-0.059631564,-0.0598344,-0.060037233,-0.060240064,-0.0604429,-0.060240064,-0.060037233,-0.0598344
41,38,-0.12318687,-0.12276928,-0.12235169,-0.1219341,-0.12235169,-0.12276928,-0.12318687,-0.12360447,-0.12402206,-0.12443965,-0.12402206,-0.12360447,-0.12318687,-0.12276928,-0.12235169,-0.1219341,-0.12235169,-0.12276928,-0.12318687,-0.12360447,-0.12402206,-0.12443965,-0.12402206,-0.12360447,-0.12318687,-0.12276928,-0.12235169,-0.1219341,-0.12235169,-0.12276928,-0.12318687,-0.12360447,-0.12402206,-0.12443965,-0.12402206,-0.12360447,-0.12318687,-0.12276928,-0.12235169,-0.1219341,-0.12235169,-0.12276928,-0.12318687,-0.12360447,-0.12402206,-0.12443965,-0.12402206,-0.12360447,-0.12318687
42,41,0.006696257,0.006673439,0.006650739,0.006628041,0.006650739,0.006673439,0.006696138,0.006718836,0.006741535,0.006764235,0.006741535,0.006718836,0.006696138,0.006673439,0.006650739,0.006628041,0.006650739,0.006673439,0.006696138,0.006718836,0.006741535,0.006764235,0.006741535,0.006718836,0.006696138,0.006673439,0.006650739,0.006628041,0.006650739,0.006673439,0.006696138,0.006718836,0.006741535,0.006764235,0.006741535,0.006718836,0.006696138,0.006673439,0.006650739,0.006628041,0.006650739,0.006673439,0.006696138,0.006718836,0.006741535,0.006764235,0.006741535,0.006718836,0.006696138
42,37,-0.001497193,-0.001491977,-0.001486903,-0.001481829,-0.001486903,-0.001491977,-0.001497051,-0.001502126,-0.0015072,-0.001512274,-0.0015072,-0.001502126,-0.001497051,-0.001491977,-0.001486903,-0.001481829,-0.001486903,-0.001491977,-0.001497051,-0.001502126,-0.0015072,-0.001512274,-0.0015072,-0.001502126,-0.001497051,-0.001491977,-0.001486903,-0.001481829,-0.001486903,-0.001491977,-0.001497051,-0.001502126,-0.0015072,-0.001512274,-0.0015072,-0.001502126,-0.001497051,-0.001491977,-0.001486903,-0.001481829,-0.001486903,-0.001491977,-0.001497051,-0.001502126,-0.0015072,-0.001512274,-0.0015072,-0.001502126,-0.001497051
111,42,0.00982073,0.009787462,0.00975417,0.009720879,0.00975417,0.009787462,0.009820753,0.009854045,0.009887336,0.009920627,0.009887336,0.009854045,0.009820753,0.009787462,0.00975417,0.009720879,0.00975417,0.009787462,0.009820753,0.009854045,0.009887336,0.009920627,0.009887336,0.009854045,0.009820753,0.009787462,0.00975417,0.009720879,0.00975417,0.009787462,0.009820753,0.009854045,0.009887336,0.009920627,0.009887336,0.009854045,0.009820753,0.009787462,0.00975417,0.009720879,0.00975417,0.009787462,0.009820753,0.009854045,0.009887336,0.009920627,0.009887336,0.009854045,0.009820753
43,36,-0.012935014,-0.012891193,-0.012847346,-0.0128035,-0.012847346,-0.012891193,-0.012935039,-0.012978885,-0.013022733,-0.013066581,-0.013022733,-0.012978885,-0.012935039,-0.012891193,-0.012847346,-0.0128035,-0.012847346,-0.012891193,-0.012935039,-0.012978885,-0.013022733,-0.013066581,-0.013022733,-0.012978885,-0.012935039,-0.012891193,-0.012847346,-0.0128035,-0.012847346,-0.012891193,-0.012935039,-0.012978885,-0.013022733,-0.013066581,-0.013022733,-0.012978885,-0.012935039,-0.012891193,-0.012847346,-0.0128035,-0.012847346,-0.012891193,-0.012935039,-0.012978885,-0.013022733,-0.013066581,-0.013022733,-0.012978885,-0.012935039
44,43,-0.023632767,-0.023552662,-0.02347255,-0.023392439,-0.02347255,-0.023552662,-0.023632772,-0.023712885,-0.023792995,-0.023873108,-0.023792995,-0.023712885,-0.023632772,-0.023552662,-0.02347255,-0.023392439,-0.02347255,-0.023552662,-0.023632772,-0.023712885,-0.023792995,-0.023873108,-0.023792995,-0.023712885,-0.023632772,-0.023552662,-0.02347255,-0.023392439,-0.02347255,-0.023552662,-0.023632772,-0.023712885,-0.023792995,-0.023873108,-0.023792995,-0.023712885,-0.023632772,-0.023552662,-0.02347255,-0.023392439,-0.02347255,-0.023552662,-0.023632772,-0.023712885,-0.023792995,-0.023873108,-0.023792995,-0.023712885,-0.023632772
45,44,-0.0124115,-0.01236944,-0.012327367,-0.012285294,-0.012327367,-0.01236944,-0.012411513,-0.012453587,-0.01249566,-0.012537733,-0.01249566,-0.012453587,-0.012411513,-0.01236944,-0.012327367,-0.012285294,-0.012327367,-0.01236944,-0.012411513,-0.012453587,-0.01249566,-0.012537733,-0.01249566,-0.012453587,-0.012411513,-0.01236944,-0.012327367,-0.012285294,-0.012327367,-0.01236944,-0.012411513,-0.012453587,-0.01249566,-0.012537733,-0.01249566,-0.012453587,-0.012411513,-0.01236944,-0.012327367,-0.012285294,-0.012327367,-0.01236944,-0.012411513,-0.012453587,-0.01249566,-0.012537733,-0.01249566,-0.012453587,-0.012411513
31,45,-0.0232321,-0.023153361,-0.023074606,-0.022995854,-0.023074606,-0.023153361,-0.023232114,-0.023310866,-0.02338962,-0.023468373,-0.02338962,-0.023310866,-0.023232114,-0.023153361,-0.023074606,-0.022995854,-0.023074606,-0.023153361,-0.023232114,-0.023310866,-0.02338962,-0.023468373,-0.02338962,-0.023310866,-0.023232114,-0.023153361,-0.023074606,-0.022995854,-0.023074606,-0.023153361,-0.023232114,-0.023310866,-0.02338962,-0.023468373,-0.02338962,-0.023310866,-0.023232114,-0.023153361,-0.023074606,-0.022995854,-0.023074606,-0.023153361,-0.023232114,-0.023310866,-0.02338962,-0.023468373,-0.02338962,-0.023310866,-0.023232114
46,31,0.017240802,0.017182354,0.01712391,0.017065467,0.01712391,0.017182354,0.017240798,0.017299242,0.017357685,0.017416129,0.017357685,0.017299242,0.017240798,0.017182354,0.01712391,0.017065467,0.01712391,0.017182354,0.017240798,0.017299242,0.017357685,0.017416129,0.017357685,0.017299242,0.017240798,0.017182354,0.01712391,0.017065467,0.01712391,0.017182354,0.017240798,0.017299242,0.017357685,0.017416129,0.017357685,0.017299242,0.017240798,0.017182354,0.01712391,0.017065467,0.01712391,0.017182354,0.017240798,0.017299242,0.017357685,0.017416129,0.017357685,0.017299242,0.017240798
46,47,-0.0230482,-0.022970088,-0.02289196,-0.022813829,-0.02289196,-0.022970088,-0.023048218,-0.023126347,-0.023204478,-0.023282606,-0.023204478,-0.023126347,-0.023048218,-0.022970088,-0.02289196,-0.022813829,-0.02289196,-0.022970088,-0.023048218,-0.023126347,-0.023204478,-0.023282606,-0.023204478,-0.023126347,-0.023048218,-0.022970088,-0.02289196,-0.022813829,-0.02289196,-0.022970088,-0.023048218,-0.023126347,-0.023204478,-0.023282606,-0.023204478,-0.023126347,-0.023048218,-0.022970088,-0.02289196,-0.022813829,-0.02289196,-0.022970088,-0.023048218,-0.023126347,-0.023204478,-0.023282606,-0.023204478,-0.023126347,-0.023048218
47,45,-0.0479457,-0.047783177,-0.047620647,-0.04745812,-0.047620647,-0.047783177,-0.047945704,-0.048108235,-0.048270762,-0.04843329,-0.048270762,-0.048108235,-0.047945704,-0.047783177,-0.047620647,-0.04745812,-0.047620647,-0.047783177,-0.047945704,-0.048108235,-0.048270762,-0.04843329,-0.048270762,-0.048108235,-0.047945704,-0.047783177,-0.047620647,-0.04745812,-0.047620647,-0.047783177,-0.047945704,-0.048108235,-0.048270762,-0.04843329,-0.048270762,-0.048108235,-0.047945704,-0.047783177,-0.047620647,-0.04745812,-0.047620647,-0.047783177,-0.047945704,-0.048108235,-0.048270762,-0.04843329,-0.048270762,-0.048108235,-0.047945704
47,48,0.014804672,0.014754482,0.014704295,0.014654108,0.014704295,0.014754482,0.014804669,0.014854855,0.014905042,0.014955228,0.014905042,0.014854855,0.014804669,0.014754482,0.014704295,0.014654108,0.014704295,0.014754482,0.014804669,0.014854855,0.014905042,0.014955228,0.014905042,0.014854855,0.014804669,0.014754482,0.014704295,0.014654108,0.014704295,0.014754482,0.014804669,0.014854855,0.014905042,0.014955228,0.014905042,0.014854855,0.014804669,0.014754482,0.014704295,0.014654108,0.014704295,0.014754482,0.014804669,0.014854855,0.014905042,0.014955228,0.014905042,0.014854855,0.014804669
49,43,-0.0698638,-0.06962698,-0.06939015,-0.069153324,-0.06939015,-0.06962698,-0.0698638,-0.070100635,-0.07033747,-0.07057429,-0.07033747,-0.070100635,-0.0698638,-0.06962698,-0.06939015,-0.069153324,-0.06939015,-0.06962698,-0.0698638,-0.070100635,-0.07033747,-0.07057429,-0.07033747,-0.070100635,-0.0698638,-0.06962698,-0.06939015,-0.069153324,-0.06939015,-0.06962698,-0.0698638,-0.070100635,-0.07033747,-0.07057429,-0.07033747,-0.070100635,-0.0698638,-0.06962698,-0.06939015,-0.069153324,-0.06939015,-0.06962698,-0.0698638,-0.070100635,-0.07033747,-0.07057429,-0.07033747,-0.070100635,-0.0698638
49,50,-0.029483084,-0.029383145,-0.029283201,-0.02918326,-0.029283201,-0.029383145,-0.029483087,-0.02958303,-0.029682972,-0.029782915,-0.029682972,-0.02958303,-0.029483087,-0.029383145,-0.029283201,-0.02918326,-0.029283201,-0.029383145,-0.029483087,-0.02958303,-0.029682972,-0.029782915,-0.029682972,-0.02958303,-0.029483087,-0.029383145,-0.029283201,-0.02918326,-0.029283201,-0.029383145,-0.029483087,-0.02958303,-0.029682972,-0.029782915,-0.029682972,-0.02958303,-0.029483087,-0.029383145,-0.029283201,-0.02918326,-0.029283201,-0.029383145,-0.029483087,-0.02958303,-0.029682972,-0.029782915,-0.029682972,-0.02958303,-0.029483087
50,41,-0.048084155,-0.047921155,-0.047758155,-0.04759516,-0.047758155,-0.047921155,-0.048084155,-0.048247155,-0.048410155,-0.04857315,-0.048410155,-0.048247155,-0.048084155,-0.047921155,-0.047758155,-0.04759516,-0.047758155,-0.047921155,-0.048084155,-0.048247155,-0.048410155,-0.04857315,-0.048410155,-0.048247155,-0.048084155,-0.047921155,-0.047758155,-0.04759516,-0.047758155,-0.047921155,-0.048084155,-0.048247155,-0.048410155,-0.04857315,-0.048410155,-0.048247155,-0.048084155,-0.047921155,-0.047758155,-0.04759516,-0.047758155,-0.047921155,-0.048084155,-0.048247155,-0.048410155,-0.04857315,-0.048410155,-0.048247155,-0.048084155
50,51,-0.035059158,-0.034940317,-0.034821473,-0.034702633,-0.034821473,-0.034940317,-0.035059158,-0.035178002,-0.035296842,-0.035415687,-0.035296842,-0.035178002,-0.035059158,-0.034940317,-0.034821473,-0.034702633,-0.034821473,-0.034940317,-0.035059158,-0.035178002,-0.035296842,-0.035415687,-0.035296842,-0.035178002,-0.035059158,-0.034940317,-0.034821473,-0.034702633,-0.034821473,-0.034940317,-0.035059158,-0.035178002,-0.035296842,-0.035415687,-0.035296842,-0.035178002,-0.035059158,-0.034940317,-0.034821473,-0.034702633,-0.034821473,-0.034940317,-0.035059158,-0.035178002,-0.035296842,-0.035415687,-0.035296842,-0.035178002,-0.035059158
51,40,-0.002461177,-0.002452835,-0.002444494,-0.002436153,-0.002444494,-0.002452835,-0.002461177,-0.002469518,-0.002477859,-0.002486201,-0.002477859,-0.002469518,-0.002461177,-0.002452835,-0.002444494,-0.002436153,-0.002444494,-0.002452835,-0.002461177,-0.002469518,-0.002477859,-0.002486201,-0.002477859,-0.002469518,-0.002461177,-0.002452835,-0.002444494,-0.002436153,-0.002444494,-0.002452835,-0.002461177,-0.002469518,-0.002477859,-0.002486201,-0.002477859,-0.002469518,-0.002461177,-0.002452835,-0.002444494,-0.002436153,-0.002444494,-0.002452835,-0.002461177,-0.002469518,-0.002477859,-0.002486201,-0.002477859,-0.002469518,-0.002461177
54,52,-0.053497512,-0.05331616,-0.05313481,-0.05295346,-0.05313481,-0.05331616,-0.053497516,-0.053678866,-0.053860217,-0.05404157,-0.053860217,-0.053678866,-0.053497516,-0.05331616,-0.05313481,-0.05295346,-0.05313481,-0.05331616,-0.053497516,-0.053678866,-0.053860217,-0.05404157,-0.053860217,-0.053678866,-0.053497516,-0.05331616,-0.05313481,-0.05295346,-0.05313481,-0.05331616,-0.053497516,-0.053678866,-0.053860217,-0.05404157,-0.053860217,-0.053678866,-0.053497516,-0.05331616,-0.05313481,-0.05295346,-0.05313481,-0.05331616,-0.053497516,-0.053678866,-0.053860217,-0.05404157,-0.053860217,-0.053678866,-0.053497516
62,53,-0.002817308,-0.002742453,-0.002732743,-0.002723417,-0.002732743,-0.00274207,-0.002751397,-0.002760724,-0.00277005,-0.002779377,-0.00277005,-0.002760724,-0.002751397,-0.00274207,-0.002732743,-0.002723417,-0.002732743,-0.00274207,-0.002751397,-0.002760724,-0.00277005,-0.002779377,-0.00277005,-0.002760724,-0.002751397,-0.00274207,-0.002732743,-0.002723417,-0.002732743,-0.00274207,-0.002751397,-0.002760724,-0.00277005,-0.002779377,-0.00277005,-0.002760724,-0.002751397,-0.00274207,-0.002732743,-0.002723417,-0.002732743,-0.00274207,-0.002751397,-0.002760724,-0.00277005,-0.002779377,-0.00277005,-0.002760724,-0.002751397
55,54,-0.014995616,-0.014945255,-0.01489442,-0.014843587,-0.01489442,-0.014945255,-0.014996089,-0.015046923,-0.015097758,-0.015148591,-0.015097758,-0.015046923,-0.014996089,-0.014945255,-0.01489442,-0.014843587,-0.01489442,-0.014945255,-0.014996089,-0.015046923,-0.015097758,-0.015148591,-0.015097758,-0.015046923,-0.014996089,-0.014945255,-0.01489442,-0.014843587,-0.01489442,-0.014945255,-0.014996089,-0.015046923,-0.015097758,-0.015148591,-0.015097758,-0.015046923,-0.014996089,-0.014945255,-0.01489442,-0.014843587,-0.01489442,-0.014945255,-0.014996089,-0.015046923,-0.015097758,-0.015148591,-0.015097758,-0.015046923,-0.014996089
56,55,-0.014083083,-0.014035815,-0.013988074,-0.013940333,-0.013988074,-0.014035815,-0.014083556,-0.014131297,-0.014179038,-0.014226778,-0.014179038,-0.014131297,-0.014083556,-0.014035815,-0.013988074,-0.013940333,-0.013988074,-0.014035815,-0.014083556,-0.014131297,-0.014179038,-0.014226778,-0.014179038,-0.014131297,-0.014083556,-0.014035815,-0.013988074,-0.013940333,-0.013988074,-0.014035815,-0.014083556,-0.014131297,-0.014179038,-0.014226778,-0.014179038,-0.014131297,-0.014083556,-0.014035815,-0.013988074,-0.013940333,-0.013988074,-0.014035815,-0.014083556,-0.014131297,-0.014179038,-0.014226778,-0.014179038,-0.014131297,-0.014083556
57,56,-0.01049195,-0.010456855,-0.010421287,-0.010385719,-0.010421287,-0.010456855,-0.010492422,-0.01052799,-0.010563557,-0.010599124,-0.010563557,-0.01052799,-0.010492422,-0.010456855,-0.010421287,-0.010385719,-0.010421287,-0.010456855,-0.010492422,-0.01052799,-0.010563557,-0.010599124,-0.010563557,-0.01052799,-0.010492422,-0.010456855,-0.010421287,-0.010385719,-0.010421287,-0.010456855,-0.010492422,-0.01052799,-0.010563557,-0.010599124,-0.010563557,-0.01052799,-0.010492422,-0.010456855,-0.010421287,-0.010385719,-0.010421287,-0.010456855,-0.010492422,-0.01052799,-0.010563557,-0.010599124,-0.010563557,-0.01052799,-0.010492422
58,57,-0.019956823,-0.019889886,-0.019822234,-0.019754581,-0.019822234,-0.019889886,-0.019957539,-0.020025192,-0.020092845,-0.020160496,-0.020092845,-0.020025192,-0.019957539,-0.019889886,-0.019822234,-0.019754581,-0.019822234,-0.019889886,-0.019957539,-0.020025192,-0.020092845,-0.020160496,-0.020092845,-0.020025192,-0.019957539,-0.019889886,-0.019822234,-0.019754581,-0.019822234,-0.019889886,-0.019957539,-0.020025192,-0.020092845,-0.020160496,-0.020092845,-0.020025192,-0.019957539,-0.019889886,-0.019822234,-0.019754581,-0.019822234,-0.019889886,-0.019957539,-0.020025192,-0.020092845,-0.020160496,-0.020092845,-0.020025192,-0.019957539
58,46,-0.0106441,-0.010614007,-0.01057795,-0.010541847,-0.01057795,-0.010614052,-0.010650154,-0.010686256,-0.010722359,-0.010758461,-0.010722359,-0.010686256,-0.010650154,-0.010614052,-0.01057795,-0.010541847,-0.01057795,-0.010614052,-0.010650154,-0.010686256,-0.010722359,-0.010758461,-0.010722359,-0.010686256,-0.010650154,-0.010614052,-0.01057795,-0.010541847,-0.01057795,-0.010614052,-0.010650154,-0.010686256,-0.010722359,-0.010758461,-0.010722359,-0.010686256,-0.010650154,-0.010614052,-0.01057795,-0.010541847,-0.01057795,-0.010614052,-0.010650154,-0.010686256,-0.010722359,-0.010758461,-0.010722359,-0.010686256,-0.010650154
